ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,CDAccount,PLoan
4229,34,10,83,2,2.0,2,148,No,No
4230,54,24,83,1,3.0,3,0,No,No
4231,62,36,115,2,2.8,1,202,No,No
4232,56,32,60,1,1.8,3,227,No,No
4233,39,15,53,1,1.8,1,0,No,No
4234,32,7,134,2,3.3,1,0,No,No
4235,50,24,91,1,0.8,3,0,No,No
4236,27,1,91,2,0.2,1,0,No,No
4237,37,12,128,2,3.9,1,0,No,No
4238,60,34,78,3,4.4,1,0,No,No
4239,43,19,161,2,7.6,1,464,No,No
4240,62,36,60,3,2.2,3,0,No,No
4241,39,14,161,1,4.1,1,509,No,No
4242,34,9,40,4,2.0,2,0,No,No
4243,46,21,68,1,0.2,2,0,No,No
4244,46,22,74,3,0.7,1,0,No,No
4245,51,26,55,3,2.0,2,93,No,No
4246,44,20,145,1,3.5,1,0,No,No
4247,60,35,24,1,1.5,2,0,No,No
4248,65,39,10,1,0.8,2,0,No,No
4249,58,33,138,2,3.9,1,0,No,No
4250,37,12,63,4,2.1,3,0,No,No
4251,52,28,54,4,0.1,3,0,No,No
4252,42,16,62,3,0.9,3,0,No,No
4253,54,29,81,1,0.1,3,0,No,No
4254,54,28,61,3,3.0,2,0,No,No
4255,51,27,68,1,1.6,3,0,No,No
4256,59,35,78,2,2.8,1,0,No,No
4257,41,17,165,2,7.6,1,157,No,No
4258,43,17,48,3,2.2,2,0,No,No
4259,52,26,155,3,7.2,2,0,No,Yes
4260,52,26,158,2,3.7,3,251,No,Yes
4261,57,31,52,1,1.4,1,0,No,No
4262,53,28,18,4,0.8,1,0,No,No
4263,58,33,42,4,1.7,1,0,No,No
4264,59,33,18,2,0.2,3,0,No,No
4265,57,31,40,2,0.3,1,0,Yes,No
4266,27,2,44,4,0.6,2,0,Yes,No
4267,42,16,11,1,0.2,1,87,No,No
4268,52,26,194,2,5.7,2,0,No,Yes
4269,49,23,108,2,2.4,2,0,No,No
4270,47,23,12,4,0.5,2,0,No,No
4271,45,19,19,3,1.5,1,94,No,No
4272,25,1,150,1,6.33,1,0,No,No
4273,47,22,89,4,1.9,3,0,No,No
4274,44,19,83,2,3.8,3,0,No,No
4275,30,3,79,4,2.0,2,0,No,No
4276,63,38,102,4,3.4,2,0,No,No
4277,50,24,155,1,7.3,1,0,No,No
4278,40,16,138,1,3.5,1,0,No,No
4279,56,31,51,3,1.7,1,0,No,No
4280,39,15,80,2,1.8,2,86,No,No
4281,42,18,135,2,3.3,1,0,Yes,No
4282,28,1,34,4,1.5,2,162,No,No
4283,26,0,195,3,6.33,3,0,Yes,Yes
4284,58,32,62,3,2.2,3,217,Yes,No
4285,38,13,173,2,3.3,1,243,No,No
4286,23,-3,149,2,7.2,1,0,No,No
4287,53,29,20,1,0.2,1,131,No,No
4288,54,28,42,4,2.5,1,0,No,No
4289,42,17,28,1,0.6,3,0,No,No
4290,54,28,95,1,1.9,2,0,No,No
4291,66,42,95,2,0.0,3,0,No,No
4292,46,21,34,1,0.1,1,124,No,No
4293,63,37,191,2,4.3,3,205,No,Yes
4294,63,38,41,2,1.5,1,173,No,No
4295,58,34,150,1,7.4,1,481,No,No
4296,65,41,91,2,0.0,3,146,No,No
4297,35,9,84,4,2.2,2,0,No,No
4298,33,9,73,4,3.4,1,140,No,No
4299,43,19,122,1,0.3,1,0,No,No
4300,30,5,73,1,2.6,2,133,No,No
4301,61,37,20,2,0.3,3,0,No,No
4302,49,24,130,4,1.1,1,281,Yes,Yes
4303,52,27,85,3,3.4,3,0,No,Yes
4304,45,21,134,2,3.3,1,0,No,No
4305,64,39,98,3,1.8,2,80,No,No
4306,26,1,54,2,1.6,3,0,No,No
4307,35,11,41,3,2.0,1,0,No,No
4308,45,19,128,4,6.0,3,0,No,Yes
4309,44,20,132,3,2.6,1,308,No,Yes
4310,34,8,188,1,2.9,3,0,No,Yes
4311,65,41,170,4,6.1,2,0,Yes,Yes
4312,32,8,14,3,0.9,3,111,No,No
4313,41,15,93,1,2.8,3,0,No,No
4314,52,28,79,1,2.7,2,0,No,No
4315,35,9,79,4,2.2,2,0,No,No
4316,51,26,62,4,1.8,3,119,No,No
4317,30,6,95,2,0.2,1,0,No,No
4318,58,33,60,4,1.3,3,0,No,No
4319,49,23,75,1,1.5,2,0,No,No
4320,63,38,85,4,0.1,2,0,No,No
4321,40,15,143,1,4.1,1,0,No,No
4322,27,0,34,1,2.0,2,112,No,No
4323,38,14,44,2,1.7,1,0,No,No
4324,52,28,31,4,0.9,2,151,No,No
4325,49,24,13,4,0.8,1,111,No,No
4326,59,35,52,4,1.5,1,0,No,No
4327,32,8,42,1,0.2,3,102,No,No
4328,30,4,102,4,2.1,3,139,No,No
4329,64,38,143,2,6.4,3,0,Yes,Yes
4330,59,33,10,4,0.7,3,0,No,No
4331,62,37,44,1,1.1,3,0,No,No
4332,61,37,158,2,6.0,1,306,Yes,No
4333,53,26,12,2,1.0,2,0,No,No
4334,51,26,59,1,1.2,1,139,No,No
4335,55,29,92,1,1.9,2,0,No,No
4336,36,10,82,2,2.8,1,0,No,No
4337,44,19,44,4,0.0,2,0,No,No
4338,26,2,182,2,3.2,2,0,No,Yes
4339,54,30,121,2,0.4,1,0,No,No
4340,35,11,38,1,1.7,1,0,No,No
4341,34,10,92,2,2.7,1,0,Yes,No
4342,28,3,53,2,1.6,3,0,No,No
4343,32,7,45,3,2.3,1,83,No,No
4344,38,14,63,1,3.6,2,0,No,No
4345,53,28,181,1,8.1,1,0,No,No
4346,26,1,184,2,4.2,3,577,Yes,Yes
4347,45,21,33,3,0.5,1,136,Yes,No
4348,58,33,22,3,0.2,1,0,No,No
4349,59,33,99,2,2.7,1,0,No,No
4350,45,18,44,3,1.0,2,193,No,No
4351,64,39,101,4,3.4,2,0,No,No
4352,30,3,32,1,2.0,2,0,No,No
4353,40,16,59,4,2.67,1,0,No,No
4354,61,36,25,2,0.5,2,0,No,No
4355,40,16,140,3,5.6,1,0,No,Yes
4356,40,10,29,1,0.75,3,0,No,No
4357,43,19,35,1,0.7,1,0,No,No
4358,39,14,141,4,6.3,1,0,Yes,Yes
4359,35,11,75,4,2.0,3,79,No,No
4360,38,12,58,2,2.8,1,0,No,No
4361,67,43,41,2,1.1,1,0,No,No
4362,55,30,42,2,2.0,2,196,No,No
4363,28,2,55,3,1.1,2,0,No,No
4364,30,4,18,4,0.3,2,84,No,No
4365,59,35,75,4,2.3,3,0,No,No
4366,26,2,85,2,2.5,1,0,No,No
4367,52,28,43,4,1.1,2,0,No,No
4368,40,15,149,2,3.9,1,319,No,No
4369,31,7,25,2,1.0,2,0,Yes,No
4370,50,25,19,4,0.4,2,103,No,No
4371,27,3,18,1,0.4,3,0,No,No
4372,64,39,13,4,0.6,2,0,No,No
4373,34,10,41,1,2.4,2,0,No,No
4374,30,6,139,1,4.3,1,0,No,No
4375,39,15,62,3,2.33,1,131,Yes,No
4376,34,10,51,3,2.0,1,130,No,No
4377,40,15,71,3,3.0,1,272,No,No
4378,33,8,145,1,2.7,3,0,No,Yes
4379,38,12,45,4,1.2,2,138,No,No
4380,42,17,53,4,1.9,3,0,No,No
4381,37,13,64,1,1.5,3,0,No,No
4382,33,8,39,4,0.8,1,0,No,No
4383,60,34,38,3,2.2,3,0,No,No
4384,28,4,85,3,2.5,1,0,No,No
4385,45,20,61,3,2.7,2,0,No,No
4386,56,32,23,1,1.2,3,127,No,No
4387,53,27,122,1,2.4,1,330,No,No
4388,37,12,72,4,0.7,3,0,No,No
4389,47,21,123,1,7.3,1,0,No,No
4390,58,32,40,1,1.6,1,0,Yes,No
4391,52,26,62,4,2.8,2,0,No,No
4392,46,22,113,2,3.3,1,0,No,No
4393,52,27,81,4,3.8,2,0,No,No
4394,24,0,59,4,1.6,1,0,No,No
4395,57,31,25,2,0.7,2,103,No,No
4396,66,41,25,4,0.6,2,0,No,No
4397,30,5,14,4,0.5,3,0,No,No
4398,48,23,19,1,0.1,1,0,No,No
4399,63,37,61,1,2.5,3,0,No,No
4400,48,23,21,1,0.1,1,0,No,No
4401,34,10,44,1,1.33,1,0,No,No
4402,60,35,42,3,1.5,1,0,No,No
4403,55,25,52,1,1.4,3,207,No,No
4404,50,24,112,1,0.0,1,0,No,No
4405,29,5,34,1,0.4,3,0,No,No
4406,61,35,83,2,1.7,3,245,No,No
4407,50,25,24,4,0.4,2,137,No,No
4408,37,13,71,2,1.7,2,0,No,No
4409,64,40,181,2,2.3,2,0,Yes,Yes
4410,43,19,75,4,0.2,3,102,No,No
4411,39,14,153,2,3.0,1,0,No,No
4412,23,-2,75,2,1.8,2,0,No,No
4413,34,10,19,4,0.4,2,0,No,No
4414,29,2,31,4,1.5,2,0,No,No
4415,33,8,178,3,8.5,1,0,Yes,Yes
4416,60,35,65,2,1.5,1,220,No,No
4417,49,25,8,1,0.3,1,97,No,No
4418,54,28,92,2,1.1,1,0,No,No
4419,59,34,145,4,1.8,1,198,No,Yes
4420,42,17,85,1,3.7,3,272,No,No
4421,62,38,149,1,4.7,1,0,No,No
4422,63,38,9,4,0.6,2,100,No,No
4423,57,31,164,2,3.8,3,422,Yes,Yes
4424,61,36,40,3,0.5,2,100,No,No
4425,35,10,54,1,2.5,3,0,No,No
4426,26,0,164,2,4.0,3,301,No,Yes
4427,33,8,140,1,4.6,1,0,No,No
4428,31,7,18,1,0.4,3,0,No,No
4429,51,27,12,4,1.0,1,0,No,No
4430,55,29,140,2,2.7,1,0,No,No
4431,38,12,24,2,0.8,3,0,No,No
4432,38,12,60,2,1.8,1,0,No,No
4433,53,27,50,2,0.8,3,0,No,No
4434,62,38,44,1,1.9,2,0,No,No
4435,35,9,51,4,2.2,2,110,No,No
4436,46,21,34,2,1.3,1,116,No,No
4437,60,35,33,2,0.5,2,0,No,No
4438,63,38,63,2,1.5,1,0,No,No
4439,43,18,22,2,0.0,3,0,No,No
4440,33,7,104,2,3.6,3,0,No,Yes
4441,43,19,75,3,0.3,3,0,No,No
4442,62,36,75,2,1.7,3,0,No,No
4443,48,23,62,4,3.6,3,83,No,No
4444,38,14,48,1,1.8,1,169,No,No
4445,36,10,73,2,2.8,1,0,No,No
4446,49,25,135,2,1.4,1,82,No,No
4447,61,35,61,3,2.2,3,117,No,No
4448,49,22,78,3,2.0,2,0,No,No
4449,59,34,40,3,0.9,3,0,No,No
4450,30,6,44,1,0.2,3,0,No,No
4451,44,20,45,2,2.5,1,0,No,No
4452,67,41,18,2,0.4,1,0,No,No
4453,59,35,53,4,2.3,3,174,No,No
4454,37,11,11,3,0.1,2,0,No,No
4455,50,24,38,3,0.6,2,0,No,No
4456,56,31,28,1,1.5,2,0,Yes,No
4457,29,3,35,2,0.3,1,88,Yes,No
4458,55,29,81,3,1.7,2,171,No,No
4459,48,22,90,2,0.8,3,205,No,No
4460,32,8,115,1,4.0,1,0,No,No
4461,47,22,78,1,0.2,2,0,No,No
4462,46,21,30,4,1.9,3,0,No,No
4463,33,7,39,4,0.8,1,0,No,No
4464,39,13,69,3,0.1,1,0,No,No
4465,60,35,29,3,0.2,1,79,No,No
4466,39,15,54,4,2.2,2,0,No,No
4467,34,10,60,3,2.8,1,0,Yes,No
4468,55,30,99,1,0.1,3,0,No,No
4469,67,42,51,3,2.2,1,0,No,No
4470,40,14,53,3,0.5,3,0,Yes,No
4471,44,20,111,2,5.3,2,0,No,Yes
4472,56,30,79,3,0.8,1,302,No,No
4473,50,25,90,1,2.8,2,0,No,No
4474,31,5,18,2,0.3,1,124,No,No
4475,66,41,73,3,2.4,1,0,No,No
4476,43,18,59,3,0.8,3,91,No,No
4477,58,32,40,2,0.3,1,0,No,No
4478,33,9,41,1,1.5,2,0,Yes,No
4479,33,9,53,1,2.1,3,0,No,No
4480,32,8,128,2,4.33,1,0,No,No
4481,55,30,145,2,6.0,3,0,No,Yes
4482,25,-2,35,4,1.0,3,0,No,No
4483,40,14,28,2,0.8,3,0,No,No
4484,54,28,155,1,1.0,1,256,No,No
4485,36,11,195,2,3.0,1,0,No,No
4486,35,9,50,4,2.2,2,0,No,No
4487,44,19,48,3,0.8,3,0,No,No
4488,38,14,81,1,3.6,2,0,No,No
4489,30,4,50,1,1.5,1,0,No,No
4490,39,13,21,3,0.2,2,0,No,No
4491,35,9,142,2,0.0,1,0,No,No
4492,41,16,64,4,0.4,1,0,No,No
4493,56,26,91,1,3.0,3,0,No,No
4494,52,28,74,1,2.6,2,0,No,No
4495,29,4,182,1,3.7,3,0,No,Yes
4496,38,14,82,4,2.67,1,0,No,No
4497,51,25,45,4,2.6,1,0,No,No
4498,45,21,85,2,3.2,1,0,No,No
4499,51,26,133,1,0.6,1,328,No,No
4500,53,26,22,1,0.5,2,0,No,No
4501,50,26,24,4,0.5,2,0,No,No
4502,59,33,38,3,2.2,3,178,Yes,No
4503,57,32,80,2,0.0,3,0,No,No
4504,45,21,33,3,0.5,1,108,No,No
4505,27,1,41,4,1.8,3,147,No,No
4506,40,15,90,4,1.1,2,0,No,No
4507,39,13,89,1,2.8,3,153,No,No
4508,26,1,8,2,0.9,3,0,No,No
4509,27,2,85,1,1.9,1,0,No,No
4510,55,30,53,3,1.7,1,0,No,No
4511,64,39,20,3,0.1,3,0,No,No
4512,41,17,9,1,1.0,1,0,No,No
4513,46,22,25,4,0.6,1,0,No,No
4514,43,19,114,1,1.7,1,0,No,No
4515,24,-3,41,4,1.0,3,0,No,No
4516,29,3,49,4,2.1,3,0,No,No
4517,58,32,12,4,0.7,3,0,No,No
4518,45,18,50,3,2.5,2,0,No,No
4519,53,28,30,4,0.2,2,0,No,No
4520,45,21,32,4,0.6,1,77,No,No
4521,32,7,41,4,2.0,2,0,No,No
4522,56,31,25,3,0.1,2,0,No,No
4523,31,5,29,1,0.3,1,0,No,No
4524,29,4,50,4,1.7,2,0,No,No
4525,48,24,79,3,0.7,1,0,No,No
4526,36,11,110,1,3.8,1,0,No,No
4527,36,9,40,2,1.67,2,129,No,No
4528,41,16,18,1,0.6,3,0,No,No
4529,48,23,48,1,0.3,1,0,No,No
4530,27,0,40,4,1.0,3,0,No,No
4531,33,9,19,2,1.0,2,92,No,No
4532,31,7,35,1,1.33,1,131,No,No
4533,48,22,133,2,3.1,2,0,No,Yes
4534,59,34,19,2,0.5,2,0,No,No
4535,41,17,83,4,2.67,1,0,No,No
4536,42,18,39,3,2.1,3,0,No,No
4537,62,37,38,3,0.5,2,0,No,No
4538,62,36,63,1,2.5,3,0,No,No
4539,51,24,85,3,2.0,2,0,No,No
4540,48,24,14,4,1.0,1,0,No,No
4541,56,32,64,4,1.5,1,0,No,No
4542,62,38,124,1,3.8,1,405,No,No
4543,53,29,20,1,0.2,1,0,Yes,No
4544,62,38,33,3,0.1,3,0,No,No
4545,28,4,80,3,2.5,1,0,No,No
4546,61,35,35,2,0.2,3,0,No,No
4547,48,24,74,3,0.7,1,0,No,No
4548,50,25,32,2,0.7,2,0,No,No
4549,58,33,73,4,0.7,1,241,No,No
4550,53,29,41,2,0.8,1,0,No,No
4551,65,40,18,1,1.5,2,0,No,No
4552,27,0,28,4,1.5,2,0,No,No
4553,50,23,64,1,2.67,2,0,No,No
4554,50,25,44,2,0.7,2,192,No,No
4555,41,16,109,3,1.0,1,0,No,No
4556,43,19,71,3,0.3,3,179,No,No
4557,55,29,79,2,1.1,1,0,No,No
4558,33,9,30,2,1.0,2,0,No,No
4559,44,19,82,2,0.4,1,0,No,No
4560,47,20,101,3,2.0,2,270,No,No
4561,43,18,13,2,0.1,2,0,Yes,No
4562,59,33,59,3,1.4,3,0,No,No
4563,65,40,64,2,1.5,1,0,No,No
4564,28,2,188,2,4.5,1,0,No,No
4565,58,32,28,2,0.3,1,148,No,No
4566,33,8,120,2,4.2,3,76,No,Yes
4567,24,0,131,1,5.4,1,0,No,No
4568,46,20,19,3,0.5,2,97,No,No
4569,26,0,44,4,1.3,3,0,No,No
4570,47,21,49,3,2.2,2,0,No,No
4571,32,6,99,2,4.5,3,249,No,No
4572,58,28,95,1,3.0,3,0,No,No
4573,32,7,81,4,1.8,3,0,No,No
4574,46,20,73,2,0.8,3,264,Yes,No
4575,35,11,193,2,6.5,1,0,No,No
4576,53,27,115,2,0.5,3,0,No,Yes
4577,55,30,41,2,0.6,3,0,No,No
4578,63,37,80,2,1.7,3,0,No,No
4579,45,20,90,4,1.1,2,0,No,No
4580,58,32,41,1,0.2,1,81,No,No
4581,50,24,102,2,6.3,1,0,No,No
4582,37,13,59,1,1.5,3,0,No,No
4583,25,-1,69,3,0.3,3,0,No,No
4584,52,26,83,1,3.1,1,0,No,Yes
4585,26,0,49,3,2.4,2,0,No,No
4586,35,11,180,1,3.6,3,571,Yes,Yes
4587,58,32,61,3,2.2,3,0,No,No
4588,37,11,59,4,0.2,3,0,No,No
4589,35,10,85,4,2.1,3,0,No,No
4590,31,7,13,1,0.5,3,0,No,No
4591,58,34,151,3,0.6,2,0,No,Yes
4592,43,16,44,3,1.0,2,0,No,No
4593,43,18,53,3,0.8,3,154,No,No
4594,54,30,133,1,5.0,2,0,No,Yes
4595,53,27,31,3,0.9,3,78,No,No
4596,32,7,101,4,2.2,2,0,No,No
4597,37,13,61,3,2.8,1,0,No,No
4598,34,10,68,3,2.6,2,0,No,No
4599,51,26,21,4,0.8,1,0,No,No
4600,49,25,149,2,0.4,1,0,No,No
4601,54,24,75,1,1.4,3,0,No,No
4602,37,12,55,1,2.5,3,0,No,No
4603,57,32,81,2,3.7,1,226,No,No
4604,37,12,179,1,8.6,1,0,No,No
4605,32,7,81,2,3.4,2,0,No,Yes
4606,48,22,42,1,1.2,2,0,No,No
4607,44,20,199,2,6.67,1,0,No,No
4608,50,23,18,1,0.5,2,0,No,No
4609,44,19,28,1,0.3,3,0,No,No
4610,54,28,80,4,2.6,3,143,No,No
4611,37,13,79,1,3.6,2,104,No,No
4612,34,7,52,2,1.0,2,0,No,No
4613,32,6,18,2,0.3,2,0,No,No
4614,63,38,52,4,1.7,1,218,No,No
4615,56,30,15,4,0.7,3,102,No,No
4616,37,12,84,4,0.7,3,0,No,No
4617,66,41,114,1,0.8,3,0,No,No
4618,38,13,41,3,0.5,3,0,No,No
4619,35,9,29,3,0.9,1,126,No,No
4620,61,36,23,1,0.1,1,96,No,No
4621,52,26,84,1,2.4,1,0,No,No
4622,57,32,60,3,1.7,1,0,Yes,No
4623,47,20,13,3,0.67,2,0,No,No
4624,50,25,45,2,0.6,3,0,No,No
4625,36,11,83,1,2.8,1,0,No,No
4626,45,21,102,4,4.7,2,81,No,Yes
4627,58,34,58,4,2.3,3,169,No,No
4628,27,1,134,1,1.7,2,307,No,Yes
4629,27,1,130,3,2.9,2,0,No,Yes
4630,48,24,148,2,3.3,1,0,Yes,No
4631,46,21,92,1,0.2,2,0,No,No
4632,32,8,142,4,6.2,2,120,Yes,Yes
4633,54,29,62,4,0.7,1,0,No,No
4634,31,5,50,1,1.5,1,0,No,No
4635,42,17,29,1,0.6,3,0,No,No
4636,30,5,85,2,2.5,1,293,Yes,No
4637,41,16,78,4,0.4,1,0,No,No
4638,44,19,85,4,1.9,3,0,No,No
4639,37,13,89,2,1.7,2,0,No,No
4640,51,25,33,3,0.9,3,0,No,No
4641,30,6,42,1,2.1,3,0,No,No
4642,36,11,31,4,1.7,1,124,No,No
4643,65,40,143,4,6.6,2,0,No,Yes
4644,33,7,35,4,0.8,1,0,No,No
4645,58,34,22,1,0.1,2,0,No,No
4646,34,10,45,1,1.7,1,84,No,No
4647,38,13,119,2,3.3,1,0,No,No
4648,59,35,43,4,1.3,1,0,No,No
4649,37,11,75,3,0.9,2,0,No,No
4650,59,35,121,1,4.3,1,0,No,No
4651,47,23,63,1,0.8,3,0,No,No
4652,48,24,58,2,1.7,1,0,No,No
4653,38,12,184,3,8.0,1,0,No,Yes
4654,34,10,155,2,6.5,1,0,No,No
4655,44,17,69,3,2.67,2,0,No,No
4656,33,7,188,2,7.0,2,581,No,Yes
4657,47,21,38,3,0.6,2,0,No,No
4658,41,16,9,2,0.3,2,0,No,No
4659,36,11,69,4,2.1,3,0,No,No
4660,28,4,199,1,6.33,1,0,No,No
4661,59,35,38,1,0.8,1,0,No,No
4662,43,19,129,1,5.0,1,0,No,No
4663,56,31,59,2,1.9,2,0,No,No
4664,28,3,115,1,1.9,1,200,No,No
4665,62,37,83,4,0.1,2,0,No,No
4666,40,16,65,2,3.2,1,0,No,No
4667,34,9,72,3,2.3,1,124,No,No
4668,52,28,72,1,1.6,3,0,No,No
4669,40,14,63,3,0.5,3,221,No,No
4670,27,1,64,4,1.8,2,0,No,No
4671,52,26,194,1,1.7,1,0,No,No
4672,39,14,104,1,4.0,3,0,Yes,No
4673,52,26,180,1,1.7,1,550,No,No
4674,50,23,18,2,1.0,2,88,No,No
4675,40,14,93,1,2.8,3,328,Yes,No
4676,35,11,32,1,1.33,1,137,No,No
4677,39,13,68,3,2.1,1,0,No,No
4678,25,0,38,2,1.6,3,0,No,No
4679,33,7,115,1,2.7,2,283,No,No
4680,26,0,161,2,7.2,1,0,No,No
4681,46,21,154,2,2.8,1,94,No,No
4682,27,3,68,4,0.0,1,0,No,No
4683,55,25,44,3,1.0,3,0,No,No
4684,52,28,149,2,0.4,1,0,No,No
4685,59,34,103,1,2.6,1,0,No,No
4686,63,39,41,4,1.3,2,0,No,No
4687,61,35,113,2,2.8,1,0,No,No
4688,58,34,48,4,1.3,2,0,No,No
4689,29,3,69,4,1.8,2,0,No,No
4690,51,27,43,4,1.1,2,164,No,No
4691,59,34,19,1,0.3,3,0,No,No
4692,41,17,65,3,2.1,3,0,No,No
4693,59,35,32,3,0.4,2,0,No,No
4694,52,28,20,1,0.3,1,0,No,No
4695,39,13,25,2,0.8,3,0,No,No
4696,45,19,70,1,2.8,1,0,No,No
4697,59,35,70,4,2.3,3,0,No,No
4698,49,22,103,3,2.0,2,167,No,No
4699,48,22,162,3,1.4,1,400,No,Yes
4700,61,36,61,2,2.8,1,153,No,No
4701,31,7,170,1,6.0,1,0,No,No
4702,42,16,49,1,2.8,1,0,No,No
4703,35,5,108,2,2.75,3,0,No,Yes
4704,57,27,62,3,2.0,3,0,No,No
4705,54,28,102,3,1.7,2,0,No,No
4706,61,37,141,3,0.7,1,0,Yes,Yes
4707,60,36,8,2,1.0,1,0,No,No
4708,59,35,91,2,1.6,1,0,No,No
4709,62,37,10,3,0.5,1,0,No,No
4710,26,1,35,2,1.7,2,119,No,No
4711,41,17,71,3,0.3,3,0,No,No
4712,65,40,59,3,2.4,1,0,No,No
4713,25,0,14,2,0.9,3,0,No,No
4714,25,1,122,2,0.2,1,0,No,No
4715,27,3,81,3,1.5,1,307,Yes,No
4716,65,39,35,1,0.5,3,150,No,No
4717,60,34,83,2,1.4,1,75,No,No
4718,29,5,121,1,1.5,1,0,No,No
4719,32,6,35,3,1.0,1,0,No,No
4720,32,8,140,4,6.6,3,0,Yes,Yes
4721,41,15,88,1,2.8,3,0,No,No
4722,52,26,70,2,1.1,1,0,No,No
4723,40,16,63,1,1.5,3,0,No,No
4724,39,15,125,1,3.5,1,0,No,No
4725,34,8,21,4,1.0,1,0,No,No
4726,34,8,75,2,1.8,1,0,No,No
4727,34,10,38,1,1.33,1,0,No,No
4728,41,17,58,4,2.67,1,0,No,No
4729,59,35,31,3,0.4,2,0,No,No
4730,40,14,18,4,1.5,3,0,No,No
4731,52,27,29,1,1.5,2,159,No,No
4732,37,11,29,2,1.4,3,0,No,No
4733,39,13,69,3,0.1,1,247,No,No
4734,49,23,121,1,4.9,1,0,No,No
4735,63,39,64,1,1.8,3,147,No,No
4736,34,9,84,4,2.2,2,323,No,No
4737,51,25,65,3,0.7,2,0,No,No
4738,61,36,85,3,1.8,2,0,No,No
4739,56,32,44,3,1.5,1,153,No,No
4740,62,38,174,1,4.7,1,0,No,No
4741,56,30,178,1,2.9,1,0,No,No
4742,58,32,55,4,2.5,1,0,No,No
4743,58,33,25,4,0.9,2,90,No,No
4744,50,26,21,1,0.2,1,0,No,No
4745,44,20,72,3,0.3,3,0,No,No
4746,49,23,129,1,0.3,1,0,No,No
4747,31,7,18,1,0.4,3,0,No,No
4748,49,25,91,4,1.4,2,0,No,No
4749,43,18,38,1,0.5,3,144,No,No
4750,31,5,21,3,1.0,1,0,No,No
4751,66,41,38,1,1.1,3,0,No,No
4752,41,17,154,1,1.7,1,0,No,No
4753,39,14,178,1,4.1,1,207,No,No
4754,46,21,85,1,0.2,2,0,Yes,No
4755,57,33,93,2,1.6,1,161,No,No
4756,59,35,151,2,6.0,1,0,No,No
4757,30,4,78,4,2.2,2,236,No,No
4758,26,2,135,1,1.5,1,0,No,No
4759,46,21,40,1,0.3,1,116,No,No
4760,66,41,80,4,0.1,2,0,No,No
4761,50,25,18,2,0.0,1,0,No,No
4762,61,35,74,2,0.7,2,0,No,No
4763,37,7,94,4,1.8,3,232,No,No
4764,51,25,173,1,0.5,2,0,No,Yes
4765,56,32,88,4,1.0,2,0,No,No
4766,58,34,82,1,4.3,1,263,No,No
4767,41,15,54,3,2.1,1,0,No,No
4768,35,9,45,3,0.9,1,101,No,No
4769,38,14,39,1,2.0,2,0,No,No
4770,26,2,20,4,1.0,1,116,No,No
4771,35,5,93,4,1.8,3,0,No,No
4772,36,11,85,3,1.2,3,0,No,No
4773,26,2,95,3,0.8,1,0,No,No
4774,53,28,48,2,1.9,2,0,No,No
4775,56,32,22,1,1.2,3,0,No,No
4776,44,14,33,1,0.75,3,171,No,No
4777,47,23,40,2,2.1,3,156,No,No
4778,32,8,30,4,0.4,2,78,No,No
4779,52,27,22,4,0.8,1,0,No,No
4780,39,14,20,1,0.6,3,0,No,No
4781,47,20,49,3,2.5,2,0,No,No
4782,35,9,25,3,0.1,2,0,No,No
4783,26,0,150,2,7.2,1,0,No,No
4784,43,19,32,4,0.3,1,0,No,No
4785,52,28,9,2,0.2,1,0,No,No
4786,30,5,23,2,0.9,3,0,No,No
4787,36,12,18,4,1.0,1,0,No,No
4788,48,22,42,3,0.6,2,121,No,No
4789,36,10,39,1,2.0,1,153,No,No
4790,58,34,84,4,1.6,2,0,No,No
4791,35,11,101,3,3.8,3,150,No,Yes
4792,59,35,43,4,0.4,1,0,No,No
4793,36,10,28,4,1.0,1,130,No,No
4794,45,21,59,2,2.5,1,155,No,No
4795,56,30,29,4,1.5,3,146,No,No
4796,46,21,39,2,1.3,1,101,No,No
4797,26,0,42,4,1.3,3,0,No,No
4798,37,11,24,4,1.0,1,0,No,No
4799,44,20,62,3,0.3,3,0,No,No
4800,44,20,33,4,0.3,1,142,No,No
4801,33,7,73,1,2.5,1,135,No,No
4802,34,10,88,2,0.0,1,121,No,No
4803,35,11,58,3,2.8,1,0,No,No
4804,48,24,48,2,2.1,3,0,No,No
4805,58,32,40,1,2.8,2,0,No,No
4806,30,6,160,1,4.3,1,249,No,No
4807,62,37,39,3,1.5,1,0,No,No
4808,40,14,53,1,2.0,1,0,No,No
4809,42,16,32,3,0.5,2,0,No,No
4810,43,19,32,3,0.6,2,0,No,No
4811,58,34,11,2,0.3,1,96,No,No
4812,36,12,123,2,3.0,3,0,No,Yes
4813,29,4,184,4,2.2,3,612,No,Yes
4814,49,23,60,3,0.7,2,142,No,No
4815,60,34,41,3,2.2,3,0,No,No
4816,58,32,99,2,1.4,1,0,No,No
4817,50,24,83,3,3.0,2,0,No,No
4818,46,22,134,2,3.3,1,0,No,No
4819,45,19,85,2,1.7,2,0,No,No
4820,32,6,41,3,0.9,1,179,No,No
4821,42,17,44,1,0.3,3,0,Yes,No
4822,30,6,62,1,0.1,1,0,No,No
4823,60,36,149,1,4.7,1,0,No,No
4824,46,21,115,2,4.2,3,0,Yes,Yes
4825,32,6,25,3,1.0,1,0,No,No
4826,56,32,84,2,1.6,1,0,No,No
